04:48,114_2018-01-08
04:11,114_2018-01-09
05:31,114_2018-01-10
06:01,114_2018-01-11
04:05,114_2018-01-12
05:53,114_2018-01-15
08:24,114_2018-01-16
07:40,114_2018-01-17
07:50,114_2018-01-18
07:36,114_2018-01-19
08:12,114_2018-01-22
08:26,114_2018-01-23
08:09,114_2018-01-24
08:14,114_2018-01-25
07:46,114_2018-01-26
07:22,116_2018-01-02
08:48,116_2018-01-03
07:27,116_2018-01-05
07:18,116_2018-01-08
12:56,116_2018-01-09
12:19,116_2018-01-10
12:48,116_2018-01-11
09:07,116_2018-01-12
09:39,116_2018-01-15
08:20,116_2018-01-16
12:25,116_2018-01-17
09:54,116_2018-01-18
08:37,116_2018-01-19
04:54,116_2018-01-22
09:21,116_2018-01-23
09:09,116_2018-01-24
06:18,116_2018-01-25
07:18,116_2018-01-26
09:45,116_2018-01-29
10:54,116_2018-01-30
08:12,116_2018-01-31
08:08,117_2018-01-02
08:10,117_2018-01-03
08:01,117_2018-01-04
06:41,117_2018-01-05
08:09,117_2018-01-08
08:35,117_2018-01-09
08:25,117_2018-01-10
08:29,117_2018-01-11
07:50,117_2018-01-12
08:16,117_2018-01-15
08:44,117_2018-01-16
08:41,117_2018-01-17
08:28,117_2018-01-18
08:12,117_2018-01-19
08:03,117_2018-01-22
08:07,117_2018-01-23
08:18,117_2018-01-24
08:08,117_2018-01-25
07:17,117_2018-01-26
07:59,117_2018-01-29
07:54,117_2018-01-30
08:27,117_2018-01-31
08:34,118_2018-01-02
08:40,118_2018-01-03
12:39,118_2018-01-04
08:19,118_2018-01-05
08:38,118_2018-01-08
08:38,118_2018-01-09
08:55,118_2018-01-10
08:44,118_2018-01-11
08:41,118_2018-01-12
08:23,118_2018-01-15
12:42,118_2018-01-16
08:21,118_2018-01-17
08:18,118_2018-01-18
08:26,118_2018-01-19
08:33,118_2018-01-22
08:11,118_2018-01-23
09:06,118_2018-01-24
08:25,118_2018-01-25
08:02,118_2018-01-26
08:11,118_2018-01-29
08:23,118_2018-01-30
08:19,118_2018-01-31
08:05,119_2018-01-02
09:05,119_2018-01-03
09:27,119_2018-01-04
08:56,119_2018-01-05
09:17,119_2018-01-08
13:59,119_2018-01-09
09:02,119_2018-01-10
09:00,119_2018-01-11
08:30,119_2018-01-12
13:54,119_2018-01-16
08:48,119_2018-01-17
09:15,119_2018-01-18
09:00,119_2018-01-19
09:39,119_2018-01-22
09:54,119_2018-01-23
08:57,119_2018-01-24
09:15,119_2018-01-25
08:28,119_2018-01-26
08:41,119_2018-01-29
09:42,119_2018-01-30
08:35,119_2018-01-31
09:37,120_2018-01-02
08:35,120_2018-01-05
09:27,120_2018-01-08
09:38,120_2018-01-09
10:03,120_2018-01-10
09:41,120_2018-01-11
08:56,120_2018-01-12
09:13,120_2018-01-15
09:22,120_2018-01-16
09:41,120_2018-01-17
09:49,120_2018-01-18
09:26,120_2018-01-19
08:52,120_2018-01-22
10:14,120_2018-01-23
09:10,120_2018-01-24
09:09,120_2018-01-25
08:05,120_2018-01-26
08:39,120_2018-01-29
09:28,120_2018-01-30
09:02,120_2018-01-31
09:22,121_2018-01-02
09:24,121_2018-01-03
08:56,121_2018-01-04
08:46,121_2018-01-05
09:26,121_2018-01-08
09:27,121_2018-01-09
09:07,121_2018-01-10
09:07,121_2018-01-11
09:02,121_2018-01-12
09:10,121_2018-01-15
12:07,121_2018-01-16
09:14,121_2018-01-17
09:03,121_2018-01-18
09:20,121_2018-01-19
08:54,121_2018-01-22
09:07,121_2018-01-23
09:15,121_2018-01-24
09:17,121_2018-01-25
09:48,121_2018-01-26
08:33,121_2018-01-29
08:47,121_2018-01-30
09:13,121_2018-01-31
08:01,122_2018-01-02
12:39,122_2018-01-03
08:17,122_2018-01-04
08:08,122_2018-01-05
09:10,122_2018-01-08
08:14,122_2018-01-09
08:25,122_2018-01-16
10:14,122_2018-01-17
08:41,122_2018-01-18
08:16,122_2018-01-19
08:19,122_2018-01-22
08:27,122_2018-01-23
08:20,122_2018-01-24
08:26,122_2018-01-25
08:15,122_2018-01-26
08:14,122_2018-01-29
08:21,122_2018-01-30
08:35,122_2018-01-31
06:49,123_2018-01-26
06:54,123_2018-01-29
10:24,123_2018-01-30
09:29,123_2018-01-31
07:42,124_2018-01-02
11:31,124_2018-01-03
08:15,124_2018-01-04
08:06,124_2018-01-05
08:01,124_2018-01-08
12:08,124_2018-01-09
08:37,124_2018-01-10
08:15,124_2018-01-11
07:33,124_2018-01-12
07:56,124_2018-01-15
08:10,124_2018-01-16
08:06,124_2018-01-17
08:20,124_2018-01-18
07:56,124_2018-01-19
08:06,124_2018-01-22
07:46,124_2018-01-23
07:49,124_2018-01-24
07:52,124_2018-01-25
07:56,124_2018-01-26
08:01,124_2018-01-29
07:59,124_2018-01-30
07:48,124_2018-01-31
09:03,125_2018-01-02
09:02,125_2018-01-03
09:01,125_2018-01-04
08:58,125_2018-01-05
09:24,125_2018-01-08
08:47,125_2018-01-09
09:28,125_2018-01-10
09:13,125_2018-01-11
09:05,125_2018-01-12
09:12,125_2018-01-22
09:09,125_2018-01-23
09:05,125_2018-01-24
09:49,125_2018-01-25
09:03,125_2018-01-26
08:56,125_2018-01-29
08:59,125_2018-01-30
08:45,125_2018-01-31
08:56,126_2018-01-08
12:02,126_2018-01-09
09:03,126_2018-01-10
11:42,126_2018-01-11
08:37,126_2018-01-12
09:50,126_2018-01-15
11:23,126_2018-01-16
09:21,126_2018-01-17
11:09,126_2018-01-18
08:41,126_2018-01-19
08:33,126_2018-01-22
09:13,126_2018-01-23
08:33,126_2018-01-24
08:45,126_2018-01-25
08:09,126_2018-01-26
09:11,126_2018-01-29
08:24,126_2018-01-30
08:55,126_2018-01-31
08:18,127_2018-01-02
12:34,127_2018-01-03
09:09,127_2018-01-04
08:49,127_2018-01-05
09:20,127_2018-01-08
10:18,127_2018-01-09
10:05,127_2018-01-10
09:42,127_2018-01-11
07:38,127_2018-01-12
09:08,127_2018-01-15
09:22,127_2018-01-16
09:37,127_2018-01-17
09:33,127_2018-01-18
08:18,127_2018-01-19
07:43,127_2018-01-23
08:55,127_2018-01-24
08:39,127_2018-01-25
06:36,127_2018-01-29
05:51,127_2018-01-30
06:37,127_2018-01-31
06:47,128_2018-01-02
06:34,128_2018-01-03
05:52,128_2018-01-04
06:24,128_2018-01-05
04:53,128_2018-01-08
06:32,128_2018-01-09
06:23,128_2018-01-10
06:27,128_2018-01-11
07:21,128_2018-01-12
05:20,128_2018-01-15
07:37,128_2018-01-16
09:31,128_2018-01-17
06:45,128_2018-01-18
06:36,128_2018-01-19
06:47,128_2018-01-22
06:52,128_2018-01-23
06:24,128_2018-01-24
06:05,128_2018-01-25
07:07,128_2018-01-26
07:58,128_2018-01-30
06:03,128_2018-01-31
08:19,129_2018-01-08
12:47,129_2018-01-09
12:24,129_2018-01-10
08:25,129_2018-01-11
12:19,129_2018-01-12
08:05,129_2018-01-15
11:32,129_2018-01-16
08:08,129_2018-01-17
08:53,129_2018-01-18
07:57,129_2018-01-19
08:09,129_2018-01-22
07:59,129_2018-01-23
09:00,129_2018-01-24
08:02,129_2018-01-25
08:00,129_2018-01-26
08:55,129_2018-01-29
08:06,129_2018-01-30
08:07,129_2018-01-31
08:36,130_2018-01-15
08:42,130_2018-01-16
09:20,130_2018-01-17
08:36,130_2018-01-18
08:22,130_2018-01-19
08:44,130_2018-01-22
08:58,130_2018-01-23
08:37,130_2018-01-24
08:59,130_2018-01-25
10:00,130_2018-01-26
08:46,130_2018-01-29
08:23,130_2018-01-30
08:31,130_2018-01-31
08:30,131_2018-01-02
08:59,131_2018-01-03
09:51,131_2018-01-04
09:16,131_2018-01-05
09:03,131_2018-01-08
10:38,131_2018-01-09
10:17,131_2018-01-10
10:15,131_2018-01-11
09:53,131_2018-01-12
09:14,131_2018-01-15
09:43,131_2018-01-16
08:48,131_2018-01-17
09:37,131_2018-01-18
10:02,131_2018-01-19
08:46,131_2018-01-22
09:11,131_2018-01-23
08:21,131_2018-01-24
09:04,131_2018-01-25
08:48,131_2018-01-26
07:57,131_2018-01-29
08:47,131_2018-01-30
08:48,131_2018-01-31
09:36,132_2018-01-02
08:13,132_2018-01-04
08:40,132_2018-01-05
09:40,132_2018-01-08
09:12,132_2018-01-09
09:12,132_2018-01-10
09:24,132_2018-01-11
09:55,132_2018-01-12
09:14,132_2018-01-15
09:49,132_2018-01-16
09:28,132_2018-01-17
08:56,132_2018-01-18
10:06,132_2018-01-19
09:18,132_2018-01-22
09:27,132_2018-01-23
09:15,132_2018-01-24
09:54,132_2018-01-25
10:29,132_2018-01-26
10:20,132_2018-01-29
12:08,132_2018-01-30
09:12,132_2018-01-31
09:32,133_2018-01-02
12:50,133_2018-01-03
11:06,133_2018-01-04
09:20,133_2018-01-05
08:58,133_2018-01-22
09:26,133_2018-01-23
09:29,133_2018-01-24
09:09,133_2018-01-25
08:56,133_2018-01-26
09:09,133_2018-01-29
09:28,133_2018-01-30
10:12,133_2018-01-31
09:34,134_2018-01-02
13:20,134_2018-01-03
09:19,134_2018-01-04
08:55,134_2018-01-05
08:07,134_2018-01-08
12:54,134_2018-01-09
12:33,134_2018-01-10
08:41,134_2018-01-11
08:32,134_2018-01-12
08:43,134_2018-01-15
08:56,134_2018-01-16
12:38,134_2018-01-17
07:51,134_2018-01-18
08:48,134_2018-01-19
08:33,134_2018-01-22
08:59,134_2018-01-23
09:00,134_2018-01-24
08:42,134_2018-01-25
09:09,134_2018-01-26
04:20,134_2018-01-27
07:45,134_2018-01-29
08:52,134_2018-01-30
11:49,134_2018-01-31
10:42,135_2018-01-02
08:48,135_2018-01-03
07:23,135_2018-01-04
08:19,135_2018-01-05
08:50,135_2018-01-08
09:22,135_2018-01-09
09:23,135_2018-01-10
08:44,135_2018-01-11
08:30,135_2018-01-12
08:34,135_2018-01-15
08:43,135_2018-01-16
09:21,135_2018-01-17
08:53,135_2018-01-18
08:33,135_2018-01-19
08:40,135_2018-01-22
09:23,135_2018-01-23
09:12,135_2018-01-24
08:44,135_2018-01-25
08:56,135_2018-01-26
09:14,135_2018-01-29
09:14,135_2018-01-30
09:00,135_2018-01-31
08:04,136_2018-01-02
08:47,136_2018-01-03
09:47,136_2018-01-04
08:28,136_2018-01-05
08:24,136_2018-01-08
08:17,136_2018-01-09
08:52,136_2018-01-10
10:44,136_2018-01-11
08:16,136_2018-01-12
08:03,136_2018-01-15
08:04,136_2018-01-16
08:32,136_2018-01-17
07:43,136_2018-01-18
07:46,136_2018-01-19
08:28,136_2018-01-22
07:39,136_2018-01-23
08:09,136_2018-01-24
08:35,136_2018-01-25
07:55,136_2018-01-26
08:32,136_2018-01-29
07:47,136_2018-01-30
07:39,136_2018-01-31
07:14,137_2018-01-02
07:40,137_2018-01-03
08:19,137_2018-01-04
06:31,137_2018-01-05
07:30,137_2018-01-08
09:48,137_2018-01-09
07:46,137_2018-01-10
07:45,137_2018-01-11
07:50,137_2018-01-12
06:44,137_2018-01-15
10:21,137_2018-01-16
08:42,137_2018-01-17
11:32,137_2018-01-18
09:00,137_2018-01-19
06:13,137_2018-01-22
08:09,137_2018-01-23
08:29,137_2018-01-24
07:44,137_2018-01-25
06:24,137_2018-01-26
07:03,137_2018-01-29
08:07,137_2018-01-30
09:13,137_2018-01-31
07:00,138_2018-01-02
07:50,138_2018-01-03
08:45,138_2018-01-04
08:28,138_2018-01-05
07:09,138_2018-01-08
09:28,138_2018-01-09
08:33,138_2018-01-10
11:12,138_2018-01-11
10:00,138_2018-01-12
08:53,138_2018-01-15
11:19,138_2018-01-16
09:05,138_2018-01-17
09:20,138_2018-01-18
07:57,138_2018-01-19
06:56,138_2018-01-22
08:13,138_2018-01-23
08:08,138_2018-01-24
10:02,138_2018-01-25
07:06,138_2018-01-26
11:00,138_2018-01-29
10:38,138_2018-01-30
07:42,138_2018-01-31
08:25,139_2018-01-02
08:43,139_2018-01-03
08:42,139_2018-01-04
08:23,139_2018-01-05
09:31,139_2018-01-08
08:54,139_2018-01-09
08:44,139_2018-01-10
08:50,139_2018-01-11
08:28,139_2018-01-12
08:41,139_2018-01-15
09:08,139_2018-01-16
09:35,139_2018-01-17
09:22,139_2018-01-18
08:36,139_2018-01-19
08:47,139_2018-01-22
09:03,139_2018-01-23
09:10,139_2018-01-24
08:59,139_2018-01-25
08:29,139_2018-01-26
08:21,139_2018-01-29
08:55,139_2018-01-30
08:37,139_2018-01-31
08:49,140_2018-01-02
08:55,140_2018-01-03
09:06,140_2018-01-04
08:54,140_2018-01-05
09:19,140_2018-01-08
09:21,140_2018-01-09
09:32,140_2018-01-10
08:58,140_2018-01-11
09:27,140_2018-01-12
09:48,140_2018-01-15
09:59,140_2018-01-16
10:16,140_2018-01-17
09:07,140_2018-01-18
09:38,140_2018-01-19
09:34,140_2018-01-22
09:39,140_2018-01-23
10:18,140_2018-01-24
09:33,140_2018-01-25
08:44,140_2018-01-26
09:24,140_2018-01-29
08:49,140_2018-01-30
09:29,140_2018-01-31
09:50,141_2018-01-02
09:02,141_2018-01-03
08:50,141_2018-01-04
08:59,141_2018-01-05
09:02,141_2018-01-08
08:45,141_2018-01-09
09:42,141_2018-01-10
08:48,141_2018-01-11
08:38,141_2018-01-12
08:57,141_2018-01-15
08:56,141_2018-01-16
08:52,141_2018-01-17
08:56,141_2018-01-18
08:39,141_2018-01-19
08:59,141_2018-01-22
08:44,141_2018-01-23
09:06,141_2018-01-24
08:40,141_2018-01-25
08:42,141_2018-01-26
08:46,141_2018-01-29
08:54,141_2018-01-30
08:50,141_2018-01-31
07:19,142_2018-01-02
12:54,142_2018-01-03
08:54,142_2018-01-04
07:32,142_2018-01-05
09:24,142_2018-01-08
11:12,142_2018-01-09
11:30,142_2018-01-10
10:22,142_2018-01-11
08:15,142_2018-01-12
07:44,142_2018-01-15
09:55,142_2018-01-16
10:29,142_2018-01-17
09:11,142_2018-01-18
09:29,142_2018-01-19
08:35,142_2018-01-22
10:58,142_2018-01-23
07:02,142_2018-01-24
09:26,142_2018-01-25
07:58,142_2018-01-26
08:06,142_2018-01-29
10:04,142_2018-01-30
09:32,142_2018-01-31
08:34,143_2018-01-10
05:39,143_2018-01-11
05:46,143_2018-01-12
06:48,143_2018-01-22
07:31,144_2018-01-02
10:59,144_2018-01-03
10:12,144_2018-01-04
09:33,144_2018-01-05
06:59,144_2018-01-08
10:27,144_2018-01-09
10:24,144_2018-01-10
10:19,144_2018-01-11
09:03,144_2018-01-12
08:37,144_2018-01-15
10:54,144_2018-01-16
10:22,144_2018-01-17
09:31,144_2018-01-18
09:55,144_2018-01-19
07:08,144_2018-01-22
10:30,144_2018-01-23
08:37,144_2018-01-24
09:08,144_2018-01-25
10:03,144_2018-01-30
07:59,145_2018-01-02
08:18,145_2018-01-03
07:59,145_2018-01-04
08:22,145_2018-01-05
08:05,145_2018-01-08
07:59,145_2018-01-09
09:46,145_2018-01-12
09:42,145_2018-01-15
10:05,145_2018-01-16
10:34,145_2018-01-17
09:13,145_2018-01-18
07:14,145_2018-01-22
08:09,145_2018-01-26
09:11,145_2018-01-30
09:40,145_2018-01-31
08:37,146_2018-01-02
09:46,146_2018-01-03
07:36,146_2018-01-04
07:41,146_2018-01-05
07:40,146_2018-01-08
08:54,146_2018-01-09
09:24,146_2018-01-10
08:31,146_2018-01-11
08:11,146_2018-01-12
10:06,146_2018-01-15
09:10,146_2018-01-16
09:33,146_2018-01-17
07:02,146_2018-01-18
08:49,146_2018-01-19
05:59,146_2018-01-22
08:00,146_2018-01-23
08:50,146_2018-01-24
08:34,146_2018-01-25
06:44,146_2018-01-26
06:36,146_2018-01-29
07:50,146_2018-01-30
10:15,146_2018-01-31
08:36,147_2018-01-08
09:16,147_2018-01-09
08:37,147_2018-01-10
09:14,147_2018-01-11
08:36,147_2018-01-12
08:44,147_2018-01-15
08:46,147_2018-01-16
09:22,147_2018-01-17
09:13,147_2018-01-18
08:48,147_2018-01-19
08:44,147_2018-01-22
09:31,147_2018-01-23
08:49,147_2018-01-24
09:11,147_2018-01-25
08:33,147_2018-01-26
08:33,147_2018-01-29
08:40,147_2018-01-30
09:22,147_2018-01-31
09:16,148_2018-01-02
09:54,148_2018-01-03
11:44,148_2018-01-04
11:50,148_2018-01-05
08:16,148_2018-01-08
10:51,148_2018-01-09
10:01,148_2018-01-10
10:57,148_2018-01-11
11:54,148_2018-01-12
09:55,148_2018-01-15
10:38,148_2018-01-16
09:56,148_2018-01-17
09:30,148_2018-01-19
08:30,148_2018-01-22
10:57,148_2018-01-23
08:51,148_2018-01-24
08:41,148_2018-01-25
09:09,148_2018-01-26
07:48,148_2018-01-29
08:54,148_2018-01-30
07:32,148_2018-01-31
09:06,149_2018-01-02
10:53,149_2018-01-03
11:11,149_2018-01-04
09:48,149_2018-01-05
11:03,149_2018-01-12
11:09,149_2018-01-16
11:36,149_2018-01-17
08:10,149_2018-01-18
09:42,149_2018-01-19
09:08,149_2018-01-22
09:53,149_2018-01-23
10:40,149_2018-01-24
10:07,149_2018-01-25
09:28,149_2018-01-26
08:18,149_2018-01-29
08:13,149_2018-01-30
08:54,149_2018-01-31
08:52,150_2018-01-02
09:03,150_2018-01-03
08:56,150_2018-01-04
09:02,150_2018-01-05
09:15,150_2018-01-08
09:30,150_2018-01-09
09:07,150_2018-01-22
09:39,150_2018-01-23
09:14,150_2018-01-24
09:33,150_2018-01-25
09:02,150_2018-01-26
09:20,150_2018-01-29
09:03,150_2018-01-30
09:14,150_2018-01-31
09:11,151_2018-01-12
08:17,151_2018-01-17
08:25,151_2018-01-18
07:24,151_2018-01-19
04:00,151_2018-01-20
09:18,151_2018-01-22
08:54,151_2018-01-23
09:02,151_2018-01-24
07:42,151_2018-01-25
09:57,152_2018-01-10
07:55,152_2018-01-11
10:13,152_2018-01-12
09:57,152_2018-01-15
10:03,152_2018-01-16
10:56,152_2018-01-17
08:58,152_2018-01-18
08:31,152_2018-01-19
04:25,152_2018-01-20
09:44,152_2018-01-23
08:53,152_2018-01-24
09:46,152_2018-01-25
10:35,152_2018-01-26
08:42,152_2018-01-29
10:09,152_2018-01-30
10:06,152_2018-01-31
09:00,153_2018-01-02
09:34,153_2018-01-03
10:23,153_2018-01-04
10:17,153_2018-01-05
09:49,153_2018-01-08
09:23,153_2018-01-09
10:02,153_2018-01-10
10:35,153_2018-01-11
09:39,153_2018-01-15
09:24,153_2018-01-16
09:30,153_2018-01-17
09:22,153_2018-01-18
08:52,153_2018-01-19
08:46,153_2018-01-22
10:08,153_2018-01-23
10:34,153_2018-01-24
08:31,153_2018-01-25
08:17,153_2018-01-26
09:46,153_2018-01-29
09:30,153_2018-01-30
10:42,153_2018-01-31
08:33,154_2018-01-02
08:54,154_2018-01-03
09:07,154_2018-01-04
08:58,154_2018-01-05
08:21,154_2018-01-08
06:59,154_2018-01-09
07:47,154_2018-01-10
08:11,154_2018-01-11
08:10,154_2018-01-12
08:04,154_2018-01-15
08:06,154_2018-01-16
08:12,154_2018-01-17
07:58,154_2018-01-18
07:59,154_2018-01-19
07:47,154_2018-01-22
08:00,154_2018-01-23
08:01,154_2018-01-24
07:55,154_2018-01-25
07:53,154_2018-01-26
07:53,154_2018-01-29
08:01,154_2018-01-30
08:01,154_2018-01-31
09:40,155_2018-01-02
07:15,155_2018-01-03
09:29,155_2018-01-04
07:40,155_2018-01-05
10:02,155_2018-01-08
08:36,155_2018-01-09
09:36,155_2018-01-10
08:59,155_2018-01-11
07:41,155_2018-01-12
09:32,155_2018-01-15
08:24,155_2018-01-18
06:59,155_2018-01-19
07:12,155_2018-01-20
07:54,155_2018-01-22
07:59,155_2018-01-23
08:27,155_2018-01-24
09:16,155_2018-01-25
06:51,155_2018-01-26
09:52,155_2018-01-29
08:23,155_2018-01-30
09:46,155_2018-01-31
07:51,156_2018-01-02
09:29,156_2018-01-03
07:11,156_2018-01-04
06:43,156_2018-01-05
07:17,156_2018-01-08
10:13,156_2018-01-09
09:30,156_2018-01-10
10:16,156_2018-01-11
08:35,156_2018-01-12
04:30,156_2018-01-13
07:14,156_2018-01-15
09:40,156_2018-01-16
09:18,156_2018-01-17
08:24,156_2018-01-18
10:00,156_2018-01-19
07:06,156_2018-01-22
10:05,156_2018-01-23
09:39,156_2018-01-24
08:25,156_2018-01-25
07:41,156_2018-01-26
07:27,156_2018-01-29
07:49,156_2018-01-30
09:04,156_2018-01-31
08:18,157_2018-01-02
10:08,157_2018-01-03
08:38,157_2018-01-04
08:50,157_2018-01-05
09:24,157_2018-01-08
09:45,157_2018-01-09
09:36,157_2018-01-10
09:14,157_2018-01-11
08:52,157_2018-01-12
03:16,157_2018-01-13
08:29,157_2018-01-15
08:43,157_2018-01-16
09:16,157_2018-01-17
08:55,157_2018-01-18
09:21,157_2018-01-19
09:19,157_2018-01-31
09:18,158_2018-01-03
09:31,158_2018-01-08
08:52,158_2018-01-09
12:42,158_2018-01-10
11:42,158_2018-01-11
09:07,158_2018-01-12
05:57,158_2018-01-13
08:52,158_2018-01-15
09:21,158_2018-01-16
09:12,158_2018-01-17
08:53,158_2018-01-18
09:25,158_2018-01-19
08:33,158_2018-01-23
09:00,158_2018-01-24
09:27,158_2018-01-25
09:03,158_2018-01-26
08:58,158_2018-01-29
08:54,158_2018-01-30
08:57,158_2018-01-31
09:44,159_2018-01-02
09:26,159_2018-01-03
06:24,159_2018-01-04
09:27,159_2018-01-05
08:58,159_2018-01-08
08:50,159_2018-01-09
09:02,159_2018-01-10
09:35,159_2018-01-11
08:34,159_2018-01-12
09:08,159_2018-01-15
09:16,159_2018-01-16
10:50,159_2018-01-17
08:43,159_2018-01-18
09:27,159_2018-01-19
09:07,159_2018-01-22
09:39,159_2018-01-23
09:06,159_2018-01-24
08:35,159_2018-01-25
09:04,159_2018-01-26
10:12,159_2018-01-29
09:11,159_2018-01-30
10:02,159_2018-01-31
08:04,160_2018-01-17
08:19,160_2018-01-18
03:11,160_2018-01-19
03:39,160_2018-01-22
05:51,160_2018-01-23
04:40,160_2018-01-24
04:50,160_2018-01-25
04:50,160_2018-01-26
06:07,160_2018-01-29
04:57,160_2018-01-30
07:11,160_2018-01-31
06:42,161_2018-01-02
07:04,161_2018-01-03
08:36,161_2018-01-04
09:41,161_2018-01-05
09:02,161_2018-01-08
08:31,161_2018-01-09
09:10,161_2018-01-10
07:33,161_2018-01-11
08:55,161_2018-01-12
06:14,161_2018-01-15
08:53,161_2018-01-16
09:22,161_2018-01-26
02:36,162_2018-01-30
03:55,163_2018-01-02
06:27,163_2018-01-03
06:18,163_2018-01-04
04:30,163_2018-01-05
09:16,163_2018-01-18
09:15,163_2018-01-26
07:32,163_2018-01-29
08:30,163_2018-01-30
11:50,163_2018-01-31
08:53,164_2018-01-02
08:27,164_2018-01-03
09:15,164_2018-01-04
08:58,164_2018-01-05
10:54,164_2018-01-08
10:33,164_2018-01-09
11:10,164_2018-01-10
10:51,164_2018-01-11
10:20,164_2018-01-12
09:32,164_2018-01-15
10:08,164_2018-01-16
10:52,164_2018-01-17
09:48,164_2018-01-18
09:37,164_2018-01-19
09:27,164_2018-01-22
11:18,164_2018-01-23
10:02,164_2018-01-24
09:18,164_2018-01-25
09:39,164_2018-01-26
10:42,164_2018-01-29
09:51,164_2018-01-30
00:52,164_2018-01-31
08:35,165_2018-01-02
08:54,165_2018-01-03
07:19,165_2018-01-04
08:47,165_2018-01-05
05:54,165_2018-01-08
08:53,165_2018-01-09
09:41,165_2018-01-10
09:54,165_2018-01-11
09:13,165_2018-01-15
07:41,165_2018-01-16
10:24,165_2018-01-17
08:47,165_2018-01-18
09:27,165_2018-01-19
05:16,165_2018-01-22
09:51,165_2018-01-23
06:23,165_2018-01-24
09:01,165_2018-01-25
08:06,165_2018-01-26
09:19,165_2018-01-29
08:20,165_2018-01-30
13:10,165_2018-01-31
09:53,166_2018-01-02
09:05,166_2018-01-03
11:34,166_2018-01-04
08:19,166_2018-01-05
09:35,166_2018-01-08
10:51,166_2018-01-09
08:15,166_2018-01-10
08:45,166_2018-01-11
08:48,166_2018-01-12
07:41,166_2018-01-15
08:38,166_2018-01-16
08:42,166_2018-01-22
10:52,166_2018-01-23
08:10,166_2018-01-24
10:14,166_2018-01-25
09:32,166_2018-01-31
07:40,167_2018-01-03
09:42,167_2018-01-04
09:40,167_2018-01-05
04:20,167_2018-01-08
06:58,167_2018-01-09
06:52,167_2018-01-10
03:18,167_2018-01-11
07:01,167_2018-01-12
07:57,167_2018-01-15
06:00,167_2018-01-16
06:57,167_2018-01-17
12:50,170_2018-01-02
14:24,170_2018-01-03
13:26,170_2018-01-04
10:34,170_2018-01-05
03:40,170_2018-01-06
10:06,170_2018-01-08
11:19,170_2018-01-09
14:04,170_2018-01-10
10:33,170_2018-01-11
09:16,170_2018-01-12
10:00,170_2018-01-15
10:08,170_2018-01-16
11:13,170_2018-01-17
11:38,170_2018-01-18
09:53,170_2018-01-19
09:56,170_2018-01-22
12:35,170_2018-01-23
10:09,170_2018-01-24
09:07,170_2018-01-25
08:52,170_2018-01-26
09:12,170_2018-01-29
08:45,170_2018-01-30
08:52,170_2018-01-31
06:06,171_2018-01-02
09:31,171_2018-01-03
07:48,171_2018-01-04
08:29,171_2018-01-08
10:17,171_2018-01-09
08:31,171_2018-01-10
08:50,171_2018-01-11
07:34,171_2018-01-12
06:31,171_2018-01-15
07:39,171_2018-01-16
09:13,171_2018-01-17
08:23,171_2018-01-19
08:34,171_2018-01-22
10:02,171_2018-01-23
07:00,171_2018-01-24
07:32,171_2018-01-25
06:28,171_2018-01-26
07:32,171_2018-01-29
08:31,171_2018-01-30
08:23,171_2018-01-31
12:01,172_2018-01-03
09:27,172_2018-01-04
10:03,172_2018-01-05
09:01,172_2018-01-08
10:45,172_2018-01-09
11:00,172_2018-01-10
09:17,172_2018-01-11
11:09,172_2018-01-12
09:03,172_2018-01-15
10:17,172_2018-01-16
10:30,172_2018-01-17
11:51,172_2018-01-18
12:44,172_2018-01-19
09:39,172_2018-01-22
10:09,172_2018-01-23
09:38,172_2018-01-24
08:55,172_2018-01-25
08:42,172_2018-01-26
08:57,172_2018-01-29
09:25,172_2018-01-30
08:34,172_2018-01-31
09:45,173_2018-01-02
09:26,173_2018-01-03
08:10,173_2018-01-04
07:49,173_2018-01-05
11:08,173_2018-01-08
11:10,173_2018-01-09
10:14,173_2018-01-10
11:28,173_2018-01-11
09:22,173_2018-01-12
07:32,173_2018-01-15
09:05,173_2018-01-16
09:23,173_2018-01-17
07:57,173_2018-01-18
08:36,173_2018-01-19
11:40,173_2018-01-22
12:00,173_2018-01-23
11:33,173_2018-01-24
09:49,173_2018-01-25
09:31,173_2018-01-26
07:48,173_2018-01-29
07:51,173_2018-01-30
07:48,173_2018-01-31
08:14,174_2018-01-02
09:30,174_2018-01-03
10:15,174_2018-01-04
08:06,174_2018-01-05
08:40,174_2018-01-08
08:55,174_2018-01-09
08:41,174_2018-01-10
06:50,174_2018-01-11
08:24,174_2018-01-12
08:47,174_2018-01-15
09:43,174_2018-01-16
09:37,174_2018-01-17
10:08,174_2018-01-18
08:10,174_2018-01-19
08:49,174_2018-01-22
10:02,174_2018-01-23
08:11,174_2018-01-24
08:43,174_2018-01-25
06:51,174_2018-01-26
08:36,174_2018-01-29
09:20,174_2018-01-30
09:41,174_2018-01-31
08:49,175_2018-01-02
09:10,175_2018-01-03
09:33,175_2018-01-05
10:39,175_2018-01-08
08:37,175_2018-01-09
09:06,175_2018-01-10
08:45,175_2018-01-11
08:44,175_2018-01-12
08:54,175_2018-01-15
08:53,175_2018-01-16
09:11,175_2018-01-17
08:49,175_2018-01-18
08:45,175_2018-01-19
09:51,175_2018-01-22
08:52,175_2018-01-23
08:11,175_2018-01-24
08:54,175_2018-01-25
09:03,175_2018-01-26
